time_in_bed,time_asleep,wakeup_number,hrv,sleep_score
429,429,0,0,60
429,429,0,0,60
429,429,0,0,60
485,355,11,59,78
429,429,0,0,60
429,429,0,0,60
429,429,0,0,60
485,355,11,83,78
429,429,0,0,60
429,429,0,0,60
429,429,0,0,60
458,458,0,0,60
429,429,0,0,60
429,429,0,0,60
429,429,0,0,60
429,429,0,0,60
429,429,0,0,60
429,429,0,0,60
369,336,12,0,71
429,429,0,0,60
485,355,11,83,78
429,429,0,0,60
429,429,0,0,60
429,429,0,0,60
429,429,0,0,60
417,417,0,63,60
429,429,0,0,60
429,429,0,0,60
429,429,0,0,60
429,429,0,0,60
418,333,12,68,71
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
439,439,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
304,290,10,0,66
563,563,0,0,60
418,333,12,68,71
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
455,455,0,63,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
419,419,0,0,60
402,402,0,0,60
351,351,15,51,74
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
81,55,6,67,60
81,55,6,67,60
7,351,14,74,63
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
418,333,12,58,71
563,563,0,0,60
563,563,0,0,60
563,563,0,0,60
431,761,24,0,72
431,761,24,0,72
5,361,14,59,65
420,379,9,66,85
420,379,9,67,85
461,461,0,124,60
470,356,13,0,74
420,379,9,67,85
152,152,0,70,60
367,367,0,0,60
485,485,0,0,60
420,379,9,62,76
431,361,15,54,72
420,379,9,62,76
420,379,9,62,76
420,379,9,62,76
2,2,0,0,60
477,477,0,0,60
469,469,15,52,85
94,370,13,60,70
94,370,13,60,70
130,469,14,56,85
368,368,0,0,60
368,368,0,0,60
444,444,0,94,60
393,294,11,0,66
368,368,0,0,60
235,235,0,79,60
396,396,0,0,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
436,436,0,85,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
285,325,12,0,67
441,441,0,0,60
396,396,0,0,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
617,617,0,70,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
486,486,0,0,60
486,486,0,0,60
486,486,0,0,60
486,486,0,0,60
486,486,0,0,60
429,429,0,76,60
265,265,0,0,60
343,343,12,51,73
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
71,42,5,74,60
71,42,5,74,60
107,343,11,56,69
486,486,0,0,60
486,486,0,0,60
486,486,0,0,60
486,486,0,0,60
486,486,0,0,60
486,486,0,0,60
486,486,0,0,60
486,486,0,0,60
396,396,0,0,60
486,486,0,0,60
486,486,0,0,60
441,441,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
502,444,11,64,93
502,444,11,64,93
128,444,10,65,89
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
441,330,10,61,75
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
441,330,10,61,75
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
470,470,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
315,287,13,0,60
446,446,0,0,60
441,330,10,61,75
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
370,370,0,73,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
446,446,0,0,60
440,440,0,0,60
473,473,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
45,45,0,0,60
441,330,10,59,59
502,444,11,59,80
441,330,10,59,59
441,330,10,59,59
441,330,10,59,59
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
429,429,0,0,60
440,440,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
478,412,14,59,81
483,431,11,52,81
478,412,14,59,81
478,412,14,59,81
478,412,14,59,81
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
483,431,11,63,90
483,431,11,63,90
69,431,10,63,85
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
478,412,14,60,81
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
478,412,14,67,81
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
470,470,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
176,160,7,0,60
367,367,0,0,60
478,412,14,67,81
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
498,498,0,165,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
367,367,0,0,60
454,366,9,72,83
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
418,418,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
477,454,14,0,88
437,437,0,0,60
454,366,9,72,83
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
380,380,0,0,60
351,351,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
454,366,9,59,66
505,432,13,60,76
454,366,9,59,66
454,366,9,59,66
454,366,9,59,66
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
505,432,13,82,87
505,432,13,82,87
84,432,12,82,82
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
454,366,9,60,83
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
429,366,6,61,89
429,366,6,61,89
221,366,5,61,87
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
419,329,13,65,68
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
419,329,13,75,68
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
464,464,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
71,69,1,0,60
492,492,0,0,60
419,329,13,75,68
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
454,454,0,60,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
492,492,0,0,60
413,413,0,0,60
413,413,0,0,60
419,329,13,66,66
429,366,6,60,69
419,329,13,66,66
419,329,13,66,66
419,329,13,66,66
3,3,0,0,60
428,428,0,0,60
480,425,15,55,81
480,438,16,69,82
480,438,16,69,82
98,425,14,59,77
394,312,7,72,77
394,312,7,64,77
431,431,0,0,60
443,380,11,0,81
394,312,7,64,77
448,448,0,64,60
468,364,11,61,79
0,0,0,0,60
310,261,10,0,61
468,364,11,61,79
246,246,0,61,60
450,450,0,0,60
411,411,0,0,60
582,532,9,57,104
582,532,9,57,104
13,545,9,57,95
468,364,11,58,79
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
469,808,17,0,86
469,808,17,0,86
135,419,10,81,85
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
498,334,13,58,70
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
498,334,13,62,70
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
448,448,0,90,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
191,176,10,0,60
465,465,0,0,60
498,334,13,62,70
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
526,526,0,68,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
465,465,0,0,60
433,433,0,0,60
360,360,0,0,60
469,419,11,80,78
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
416,416,0,0,60
400,400,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
527,429,9,58,73
389,389,6,51,80
527,429,9,58,73
527,429,9,58,73
527,429,9,58,73
401,401,0,0,60
401,401,0,0,60
401,401,0,0,60
401,401,0,0,60
401,401,0,0,60
0,366,2,92,86
0,366,2,92,86
198,389,5,72,91
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
527,429,9,58,95
449,449,0,0,60
449,449,0,0,60
401,401,0,0,60
527,429,9,63,95
401,401,0,0,60
401,401,0,0,60
401,401,0,0,60
467,467,0,0,60
401,401,0,0,60
401,401,0,0,60
401,401,0,0,60
401,401,0,0,60
401,401,0,0,60
401,401,0,0,60
364,332,13,0,68
401,401,0,0,60
527,429,9,63,95
401,401,0,0,60
401,401,0,0,60
401,401,0,0,60
401,401,0,0,60
435,435,0,0,60
401,401,0,0,60
401,401,0,0,60
401,401,0,0,60
401,401,0,0,60
423,423,0,73,60
402,402,0,0,60
402,402,0,0,60
402,402,0,0,60
470,470,0,0,60
402,402,0,0,60
402,402,0,0,60
402,402,0,0,60
402,402,0,0,60
402,402,0,0,60
402,402,0,0,60
395,348,19,0,60
402,402,0,0,60
423,423,0,73,60
402,402,0,0,60
402,402,0,0,60
402,402,0,0,60
402,402,0,0,60
531,531,0,0,60
402,402,0,0,60
402,402,0,0,60
402,402,0,0,60
402,402,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
461,461,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
415,415,9,86,84
402,402,0,0,60
402,402,0,0,60
402,402,0,0,60
402,402,0,0,60
402,402,0,0,60
68,49,7,91,60
68,49,7,91,60
174,415,8,97,89
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
403,403,0,0,60
423,423,0,61,60
403,403,0,0,60
403,403,0,0,60
402,402,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
475,419,12,71,86
475,419,12,71,86
133,419,11,70,83
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
603,381,19,59,68
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
603,381,19,63,68
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
426,426,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
207,197,9,0,60
91,91,0,0,60
603,381,19,63,68
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
91,91,0,0,60
450,450,0,0,60
400,400,0,0,60
475,419,12,66,77
434,434,0,0,60
400,370,2,57,93
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
385,385,0,0,60
471,471,0,0,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
424,379,8,69,72
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
424,379,8,92,87
424,379,8,92,87
178,379,7,94,85
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
469,268,10,59,65
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
469,268,10,60,65
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
464,464,0,0,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
108,367,13,0,69
434,434,0,0,60
469,268,10,60,65
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
461,461,0,54,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
434,434,0,0,60
452,332,13,68,69
417,417,0,118,60
452,332,13,68,69
184,184,0,0,60
400,370,2,34,93
405,405,0,0,60
111,111,0,0,60
452,332,13,58,59
548,485,13,48,77
452,332,13,58,59
452,332,13,58,59
452,332,13,58,59
548,485,13,51,96
548,485,13,51,96
145,485,12,51,91
452,332,13,60,69
431,377,10,58,83
431,377,10,58,83
106,377,9,58,79
403,311,6,70,79
403,311,6,66,79
461,461,0,0,60
403,311,6,66,79
491,491,0,54,60
400,370,2,55,93
399,399,0,121,60
62,62,0,0,60
403,311,6,59,59
431,377,10,49,72
403,311,6,59,59
403,311,6,59,59
403,311,6,59,59
495,495,0,0,60
500,420,2,53,103
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
427,427,0,127,60
371,371,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
401,401,0,0,60
401,401,0,0,60
495,495,0,0,60
495,495,0,0,60
453,394,10,59,78
428,359,12,47,67
453,394,10,59,78
453,394,10,59,78
453,394,10,59,78
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
428,359,12,51,75
428,359,12,51,75
401,401,0,0,60
401,401,0,0,60
66,359,11,51,71
401,401,0,0,60
401,401,0,0,60
401,401,0,0,60
401,401,0,0,60
401,401,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
401,401,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
453,394,10,60,86
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
453,394,10,66,86
495,495,0,0,60
495,495,0,0,60
401,241,4,0,71
495,495,0,0,60
425,425,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
453,394,10,66,86
401,241,4,0,71
401,241,4,0,71
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
417,417,0,67,60
401,241,4,0,71
401,241,4,0,71
401,241,4,0,71
401,241,4,0,71
401,241,4,0,71
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
401,241,4,0,71
495,495,0,0,60
449,345,8,67,81
3,3,0,0,60
3,3,0,0,60
68,68,0,70,60
3,3,0,0,60
470,470,0,0,60
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
449,345,8,67,81
68,68,0,58,60
68,68,0,74,60
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
68,68,0,70,60
68,68,0,70,60
68,68,0,70,60
68,68,0,70,60
68,68,0,70,60
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
68,68,0,70,60
3,3,0,0,60
3,3,0,0,60
400,370,2,32,93
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
340,340,0,0,60
419,419,0,0,60
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
241,241,4,0,69
241,241,4,0,69
3,3,0,0,60
3,3,0,0,60
241,241,4,0,62
449,345,8,59,63
424,373,9,47,73
241,241,4,0,62
241,241,4,0,62
241,241,4,0,62
241,241,4,0,62
449,345,8,59,63
241,241,4,61,62
241,241,4,0,62
449,345,8,59,63
449,345,8,59,63
241,241,4,0,62
241,241,4,0,62
241,241,4,0,62
241,241,4,0,62
241,241,4,0,62
241,241,4,0,62
241,241,4,0,62
241,241,4,0,62
241,241,4,0,62
241,241,4,0,62
241,241,4,0,62
241,241,4,60,62
241,241,4,60,62
241,241,4,0,62
241,241,4,0,62
241,241,4,60,62
241,241,4,0,62
241,241,4,0,62
241,241,4,0,62
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
424,373,9,70,84
424,373,9,70,84
100,241,3,66,66
100,241,3,66,66
1,373,8,70,79
100,241,3,66,66
100,241,3,66,66
100,241,3,66,66
100,241,3,66,66
100,241,3,66,66
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
100,241,3,66,66
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
449,345,8,60,81
3,3,0,0,60
3,3,0,0,60
3,3,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
384,360,5,84,89
384,360,5,84,89
49,322,7,63,73
49,322,7,63,73
181,360,4,84,88
49,322,7,63,73
49,322,7,63,73
49,322,7,63,73
49,322,7,63,73
49,322,7,63,73
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
49,322,7,63,73
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
510,407,8,58,93
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
510,407,8,62,93
449,449,0,0,60
449,449,0,0,60
383,322,8,63,77
449,449,0,0,60
460,460,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
412,318,13,0,66
449,449,0,0,60
510,407,8,62,93
383,322,8,68,77
383,322,8,68,77
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
520,520,0,0,60
383,322,8,63,77
383,322,8,63,77
383,322,8,63,77
383,322,8,63,77
383,322,8,63,77
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
383,322,8,63,77
449,449,0,0,60
449,449,0,0,60
400,370,2,51,93
449,449,0,0,60
449,449,0,0,60
383,322,8,63,77
383,322,8,58,77
383,322,8,58,77
383,322,8,58,77
449,449,0,0,60
449,449,0,0,60
430,430,0,0,60
446,446,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
383,322,8,58,77
383,322,8,58,77
449,449,0,0,60
449,449,0,0,60
383,322,8,58,67
510,407,8,56,71
384,360,5,78,74
383,322,8,58,67
383,322,8,58,67
383,322,8,58,67
383,322,8,58,67
510,407,8,56,71
383,322,8,58,67
383,322,8,58,67
510,407,8,56,71
510,407,8,56,71
383,322,8,58,67
383,322,8,58,67
383,322,8,58,67
383,322,8,58,67
383,322,8,58,67
383,322,8,58,67
383,322,8,58,67
383,322,8,58,67
383,322,8,58,67
383,322,8,58,67
383,322,8,58,67
383,322,8,58,67
383,322,8,58,67
383,322,8,64,67
383,322,8,64,67
383,322,8,64,67
383,322,8,0,67
383,322,8,58,67
383,322,8,0,67
383,322,8,0,67
383,322,8,0,67
383,322,7,58,67
405,405,0,0,60
400,370,2,26,93
405,405,0,0,60
405,405,0,0,60
454,360,2,65,92
454,360,2,63,92
454,360,2,63,92
454,360,2,63,92
405,405,0,0,60
405,405,0,0,60
367,367,0,0,60
346,346,0,0,60
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
454,360,2,63,92
454,360,2,63,92
405,405,0,0,60
405,405,0,0,60
454,360,2,63,74
411,351,11,91,69
454,360,2,63,74
454,360,2,63,74
454,360,2,63,74
454,360,2,63,74
454,360,2,63,74
454,360,2,63,74
454,360,2,65,74
454,360,2,65,74
454,360,2,65,74
454,360,2,65,74
454,360,2,65,74
454,360,2,65,74
454,360,2,65,74
454,360,2,65,74
454,360,2,65,74
454,360,2,65,74
454,360,2,65,74
454,360,2,65,74
454,360,2,65,74
360,360,2,0,86
454,360,2,75,74
454,360,2,75,74
454,360,2,0,74
454,360,2,65,74
454,360,2,0,74
454,360,2,0,74
454,360,2,0,74
454,360,1,65,76
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
411,620,16,0,87
411,620,16,0,87
232,360,1,66,88
232,360,1,66,88
174,351,10,98,74
232,360,1,66,88
232,360,1,66,88
232,360,1,66,88
232,360,1,66,88
232,360,1,66,88
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
232,360,1,66,88
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
456,347,12,60,74
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
456,347,12,66,74
405,405,0,0,60
405,405,0,0,60
454,419,4,70,102
405,405,0,0,60
470,470,0,0,60
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
417,372,15,0,71
405,405,0,0,60
456,347,12,66,74
454,419,4,71,102
454,419,4,71,102
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
271,271,0,0,60
454,419,4,70,102
454,419,4,70,102
454,419,4,70,102
454,419,4,70,102
454,419,4,70,102
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
454,419,4,70,102
405,405,0,0,60
450,420,7,63,96
437,437,0,0,60
437,437,0,0,60
365,345,4,61,88
437,437,0,0,60
422,422,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
109,102,3,0,60
437,437,0,0,60
450,420,7,63,96
365,345,4,70,88
365,345,4,70,88
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
392,392,0,0,60
365,345,4,61,88
365,345,4,61,88
365,345,4,61,88
365,345,4,61,88
365,345,4,61,88
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
365,345,4,61,88
437,437,0,0,60
441,441,0,0,60
500,420,2,53,103
441,441,0,0,60
441,441,0,0,60
365,404,6,61,94
365,404,6,61,94
365,404,6,61,94
365,404,6,61,94
441,441,0,0,60
441,441,0,0,60
412,412,0,0,60
403,403,0,0,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
404,404,6,0,95
404,404,6,0,95
441,441,0,0,60
441,441,0,0,60
404,404,6,0,83
404,404,6,61,83
450,420,7,55,82
381,381,6,54,79
404,404,6,61,83
404,404,6,61,83
404,404,6,61,83
404,404,6,61,83
450,420,7,55,82
404,404,6,61,83
404,404,6,61,83
450,420,7,55,82
450,420,7,55,82
404,404,6,63,83
404,404,6,63,83
404,404,6,63,83
404,404,6,63,83
404,404,6,63,83
404,404,6,63,83
404,404,6,63,83
404,404,6,63,83
404,404,6,63,83
404,404,6,63,83
404,404,6,63,83
404,404,6,63,83
404,404,6,63,83
404,404,6,70,83
404,404,6,70,83
404,404,6,70,83
404,404,6,0,83
404,404,6,63,83
404,404,6,0,83
404,404,6,0,83
404,404,6,0,83
404,404,5,63,85
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
437,437,0,0,60
118,112,1,71,60
118,112,1,62,60
58,404,5,61,91
58,404,5,61,91
134,381,5,57,88
58,404,5,61,91
58,404,5,61,91
58,404,5,61,91
58,404,5,61,91
58,404,5,61,91
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
58,404,5,61,91
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
450,420,7,58,96
441,441,0,0,60
441,441,0,0,60
437,437,0,0,60
403,362,5,66,90
403,362,5,66,90
3,344,6,65,78
3,344,6,65,78
90,362,4,66,86
3,344,6,65,78
3,344,6,65,78
3,344,6,65,78
3,344,6,65,78
3,344,6,65,78
3,344,6,65,78
418,364,11,71,78
418,364,11,63,78
505,344,7,65,84
403,403,0,114,60
505,344,7,65,84
312,305,5,0,79
418,364,11,63,78
505,344,7,72,84
505,344,7,72,84
261,261,0,55,60
505,344,7,65,84
505,344,7,65,84
505,344,7,65,84
505,344,7,65,84
505,344,7,65,84
505,344,7,65,84
400,370,2,38,93
505,344,7,65,84
505,344,7,64,84
505,344,7,64,84
505,344,7,64,84
2,2,0,0,60
253,253,0,0,60
505,344,7,64,84
505,344,7,64,84
505,344,7,64,60
418,364,11,56,73
403,362,5,53,74
505,344,7,64,60
505,344,7,64,60
505,344,7,64,60
505,344,7,64,60
418,364,11,56,73
505,344,7,64,60
505,344,7,64,60
418,364,11,56,73
418,364,11,56,73
505,344,7,64,60
505,344,7,64,60
505,344,7,64,60
505,344,7,64,60
505,344,7,64,60
505,344,7,64,60
505,344,7,64,60
505,344,7,64,60
505,344,7,64,60
505,344,7,64,60
505,344,7,64,60
505,344,7,64,60
505,344,7,64,60
344,344,7,0,73
344,344,7,0,73
505,344,7,68,60
505,344,7,68,60
505,344,7,0,60
505,344,7,64,60
505,344,7,0,60
505,344,7,0,60
505,344,7,0,60
505,344,6,64,60
400,370,2,30,93
338,338,0,0,60
368,368,0,0,60
357,318,4,62,71
464,416,4,74,86
357,318,4,62,71
357,318,4,62,71
357,318,4,62,71
464,430,5,62,102
464,430,5,62,102
156,416,3,81,96
341,318,4,61,83
341,318,4,73,83
324,324,0,0,60
194,184,11,0,60
341,318,4,73,83
464,464,0,60,60
439,355,7,0,85
408,408,0,0,60
408,408,0,0,60
370,338,6,59,83
408,408,0,0,60
346,346,0,0,60
408,408,0,0,60
408,408,0,0,60
408,408,0,0,60
408,408,0,0,60
408,408,0,0,60
408,408,0,0,60
712,613,16,0,92
408,408,0,0,60
439,355,7,0,85
370,338,6,66,83
370,338,6,66,83
408,408,0,0,60
408,408,0,0,60
408,408,0,0,60
408,408,0,0,60
375,375,0,0,60
370,338,6,59,83
370,338,6,59,83
370,338,6,59,83
370,338,6,59,83
370,338,6,59,83
408,408,0,0,60
408,408,0,0,60
408,408,0,0,60
370,338,6,59,83
408,408,0,0,60
422,422,0,0,60
400,370,2,26,93
422,422,0,0,60
422,422,0,0,60
370,338,6,59,83
370,338,6,58,83
370,338,6,58,83
370,338,6,58,83
422,422,0,0,60
422,422,0,0,60
441,441,0,0,60
365,365,0,0,60
422,422,0,0,60
422,422,0,0,60
422,422,0,0,60
370,338,6,58,83
370,338,6,58,83
422,422,0,0,60
422,422,0,0,60
370,338,6,58,69
440,355,7,67,63
370,338,6,58,69
370,338,6,58,69
370,338,6,58,69
370,338,6,58,69
440,355,7,67,63
370,338,6,58,69
370,338,6,58,69
440,355,7,67,63
440,355,7,67,63
